algo,dataset,variant,mode,ram_cap_bytes,params_json,threads,trial,recall1,recall10,recall100,qps,mean_ms,p50_ms,p95_ms,p99_ms,p999_ms,bytes_read_total,bytes_read_per_query,bytes_per_query_app,ios_total,ios_per_query,simd_distance_calls,simd_avoided,cpu_user_s,cpu_sys_s,peak_rss_mb,wall_s,commit_sha
tapeann,sift10m,tape_int8,ram_capped_1p5gb,1610612736,"{""probes"": 90}",1,1,97.68,96.835,,286.9791,3.4846,3.2034,5.5694,7.2792,9.4601,13273382912,1327338.3,15486324.3,4714,90.0,,271737388,13.69,34.89,150.8,35.275,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_1p5gb,1610612736,"{""probes"": 90}",1,2,97.68,96.835,,278.1375,3.5953,3.3028,5.729,7.3399,10.0301,13271601152,1327160.1,15486324.3,4714,90.0,,271790632,14.37,36.05,151.0,36.375,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_1p5gb,1610612736,"{""probes"": 90}",1,3,97.68,96.835,,281.361,3.5542,3.2589,5.7238,7.3716,8.9497,13285076992,1328507.7,15486324.3,4714,90.0,,271733282,14.16,35.66,151.0,35.971,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 10}",1,1,80.51,75.678,,2027.6546,0.4932,0.4055,0.9798,1.4257,2.6354,1673080832,167308.1,1834845.4,4714,10.0,,18624307,2.49,5.03,77.8,5.367,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 10}",1,2,80.51,75.678,,2003.7326,0.4991,0.4146,0.9951,1.4092,2.2773,1673076736,167307.7,1834845.4,4714,10.0,,18621691,2.57,5.03,78.5,5.394,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 10}",1,3,80.51,75.678,,2016.4918,0.4959,0.4074,0.9986,1.4435,2.7925,1673076736,167307.7,1834845.4,4714,10.0,,18622237,2.56,4.99,78.2,5.409,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 15}",1,1,86.01,81.961,,1539.3617,0.6496,0.5489,1.2381,1.7769,3.1866,1673367552,167336.8,2728652.4,4714,15.0,,30502597,3.28,6.54,82.8,6.993,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 15}",1,2,86.01,81.961,,1535.6444,0.6512,0.5535,1.2479,1.7591,3.463,1673363456,167336.3,2728652.4,4714,15.0,,30508328,3.27,6.56,82.5,6.967,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 15}",1,3,86.01,81.961,,1524.3475,0.656,0.5532,1.2656,1.8256,3.4187,1673224192,167322.4,2728652.4,4714,15.0,,30509534,3.23,6.61,82.8,6.986,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 20}",1,1,89.11,85.753,,1281.565,0.7803,0.6719,1.4389,2.036,3.9945,1673363456,167336.3,3614573.4,4714,20.0,,43322881,3.73,7.81,87.5,8.223,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 20}",1,2,89.11,85.753,,1231.2509,0.8122,0.6978,1.5062,2.1216,3.878,1673367552,167336.8,3614573.4,4714,20.0,,43331152,3.92,8.18,87.2,8.571,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 20}",1,3,89.11,85.753,,1261.1765,0.7929,0.6852,1.4409,2.0399,3.5319,1673351168,167335.1,3614573.4,4714,20.0,,43333327,3.81,7.97,87.5,8.348,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 25}",1,1,91.16,88.353,,1049.3806,0.9529,0.8233,1.7535,2.4927,3.6884,1671651328,167165.1,4490868.3,4714,25.0,,56889777,4.43,9.58,92.0,9.974,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 25}",1,2,91.16,88.353,,1056.0396,0.9469,0.8181,1.7398,2.4487,3.9814,1673367552,167336.8,4490868.3,4714,25.0,,56894557,4.43,9.48,92.0,9.903,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 25}",1,3,91.16,88.353,,1055.9397,0.947,0.8188,1.723,2.436,4.1833,1673367552,167336.8,4490868.3,4714,25.0,,56887250,4.33,9.59,92.2,9.869,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 30}",1,1,92.63,90.128,,905.1785,1.1048,0.9618,1.9886,2.8462,4.3979,3343036416,334303.6,5360564.6,9265,30.0,,71039308,5.07,11.06,96.5,11.465,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 30}",1,2,92.63,90.128,,903.5297,1.1068,0.9633,2.0311,2.8407,4.3197,1673367552,167336.8,5360564.6,4714,30.0,,71045560,5.13,11.05,96.5,11.479,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 30}",1,3,92.63,90.128,,890.6868,1.1227,0.9794,2.0128,2.8271,4.2546,1673494528,167349.5,5360564.6,4714,30.0,,71038944,5.24,11.22,95.5,11.711,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 35}",1,1,93.67,91.499,,767.5484,1.3028,1.136,2.3466,3.2709,4.5622,1673338880,167333.9,6224980.4,4714,35.0,,85774796,6.03,12.99,101.0,13.444,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 35}",1,2,93.67,91.499,,771.9594,1.2954,1.1218,2.3206,3.3639,4.7319,1673363456,167336.3,6224980.4,4714,35.0,,85778402,5.81,13.12,100.8,13.37,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 35}",1,3,93.67,91.499,,778.4944,1.2845,1.1205,2.299,3.2408,5.1654,1673220096,167322.0,6224980.4,4714,35.0,,85779690,5.74,12.99,101.2,13.27,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 40}",1,1,94.34,92.549,,675.6161,1.4801,1.2591,2.6102,4.2342,8.9415,1673367552,167336.8,7084514.9,4714,40.0,,101016432,6.3,14.93,105.8,15.288,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 40}",1,2,94.34,92.549,,701.2909,1.4259,1.2443,2.5213,3.5081,5.1688,1673367552,167336.8,7084514.9,4714,40.0,,100998153,6.22,14.33,105.2,14.664,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 40}",1,3,94.34,92.549,,692.8965,1.4432,1.266,2.528,3.581,5.1598,1673367552,167336.8,7084514.9,4714,40.0,,100998714,6.36,14.51,105.8,14.844,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 45}",1,1,95.03,93.388,,614.62,1.627,1.4287,2.8839,3.9077,5.3323,1673367552,167336.8,7937375.4,4714,45.0,,116714439,7.17,16.37,110.5,16.678,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 45}",1,2,95.03,93.388,,627.5363,1.5935,1.3944,2.7917,3.8784,5.5599,1673367552,167336.8,7937375.4,4714,45.0,,116727114,6.93,16.03,109.5,16.356,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 45}",1,3,95.03,93.388,,627.5903,1.5934,1.3963,2.8034,3.8665,5.5065,1673367552,167336.8,7937375.4,4714,45.0,,116720039,6.99,16.05,108.5,16.37,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 50}",1,1,95.55,94.044,,560.4639,1.7842,1.584,3.1246,4.294,5.8871,1673367552,167336.8,8788229.7,4714,50.0,,132878653,7.77,17.96,115.0,18.253,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 50}",1,2,95.55,94.044,,557.5482,1.7936,1.6009,3.1144,4.2842,5.9802,1673367552,167336.8,8788229.7,4714,50.0,,132860635,7.88,18.06,114.2,18.377,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 50}",1,3,95.55,94.044,,561.3697,1.7814,1.584,3.132,4.3398,5.9723,1673363456,167336.3,8788229.7,4714,50.0,,132871626,7.76,17.93,114.0,18.236,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 55}",1,1,96.0,94.601,,507.0522,1.9722,1.7535,3.4362,4.6835,6.4807,1673367552,167336.8,9636473.7,4714,55.0,,149421658,8.56,19.9,119.0,20.157,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 55}",1,2,96.0,94.601,,502.3986,1.9905,1.7736,3.4051,4.7214,6.5461,1673498624,167349.9,9636473.7,4714,55.0,,149417843,8.64,20.09,119.0,20.332,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 55}",1,3,96.0,94.601,,504.7977,1.981,1.7602,3.4427,4.7417,6.41,1673367552,167336.8,9636473.7,4714,55.0,,149421428,8.65,19.97,119.2,20.258,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 60}",1,1,96.38,95.09,,448.6165,2.2291,1.9752,3.8851,5.2352,7.1354,1673367552,167336.8,10477979.2,4714,60.0,,166314099,9.8,22.45,123.8,22.698,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 60}",1,2,96.38,95.09,,469.6843,2.1291,1.8947,3.6924,5.0449,7.1249,1673371648,167337.2,10477979.2,4714,60.0,,166310145,9.22,21.38,123.5,21.699,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 60}",1,3,96.38,95.09,,460.3112,2.1724,1.9226,3.7502,5.1338,6.9017,1673371648,167337.2,10477979.2,4714,60.0,,166313271,9.48,21.93,123.5,22.15,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 65}",1,1,96.67,95.481,,434.2258,2.3029,2.0488,3.9701,5.4621,7.8943,1673371648,167337.2,11318886.8,4714,65.0,,183467634,10.0,23.19,128.2,23.463,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 65}",1,2,96.67,95.481,,428.3906,2.3343,2.0723,4.0299,5.4293,7.7895,1673371648,167337.2,11318886.8,4714,65.0,,183478433,10.19,23.51,128.0,23.763,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 65}",1,3,96.67,95.481,,430.5281,2.3227,2.0687,3.9561,5.4204,7.3265,1673371648,167337.2,11318886.8,4714,65.0,,183468987,10.08,23.39,128.2,23.642,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 70}",1,1,96.98,95.858,,371.9257,2.6887,2.3989,4.5901,6.225,7.7675,1673371648,167337.2,12156692.1,4714,70.0,,200897815,12.0,27.08,132.5,27.315,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 70}",1,2,96.98,95.858,,364.9969,2.7397,2.3692,4.7953,7.4556,20.2946,1673379840,167338.0,12156692.1,4714,70.0,,200955472,11.82,27.59,131.2,27.985,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 70}",1,3,96.98,95.858,,392.0733,2.5505,2.2353,4.4374,6.3572,13.9215,1673371648,167337.2,12156692.1,4714,70.0,,200945980,10.87,25.68,131.5,26.271,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 80}",1,1,97.32,96.403,,354.4881,2.821,2.5104,4.8452,6.5246,9.816,1673363456,167336.3,13823243.5,4714,80.0,,236751504,12.18,28.36,141.0,28.635,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 80}",1,2,97.32,96.403,,343.4355,2.9118,2.5982,5.0012,6.7106,9.6858,1673371648,167337.2,13823243.5,4714,80.0,,236750784,12.69,29.31,141.8,29.548,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 80}",1,3,97.32,96.403,,349.8598,2.8583,2.5594,4.8609,6.4949,8.3604,1673367552,167336.8,13823243.5,4714,80.0,,236750644,12.47,28.83,141.5,29.009,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 90}",1,1,97.68,96.835,,302.265,3.3084,2.8984,5.7322,8.234,20.0089,1673371648,167337.2,15486324.3,4714,90.0,,273816770,14.13,33.23,150.0,33.536,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 90}",1,2,97.68,96.835,,311.2794,3.2125,2.8865,5.3988,7.0951,9.1694,1672331264,167233.1,15486324.3,4714,90.0,,273733984,13.94,32.36,150.8,32.566,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 90}",1,3,97.68,96.835,,306.9781,3.2576,2.9179,5.5093,7.3687,10.3409,1670811648,167081.2,15486324.3,4714,90.0,,273729225,14.21,32.74,150.0,33.03,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 100}",1,1,98.01,97.158,,270.8578,3.692,3.3399,6.2189,8.0674,10.5338,1673371648,167337.2,17136076.4,4714,100.0,,311687027,16.21,37.07,159.5,37.346,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 100}",1,2,98.01,97.158,,274.5577,3.6422,3.2847,6.0666,7.893,11.3998,1673371648,167337.2,17136076.4,4714,100.0,,311700022,15.96,36.62,159.5,36.855,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 100}",1,3,98.01,97.158,,231.1421,4.3263,3.8044,7.8834,10.6992,15.9765,1671254016,167125.4,17136076.4,4714,100.0,,311682249,19.55,43.48,159.0,43.75,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 150}",1,1,98.43,98.029,,164.0663,6.0951,5.5048,10.1896,13.468,22.2025,1673240576,167324.1,25298538.5,4714,150.0,,514056542,27.15,61.12,202.8,61.468,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 150}",1,2,98.43,98.029,,170.548,5.8635,5.3869,9.4181,11.8298,17.2354,1673347072,167334.7,25298538.5,4714,150.0,,514033701,25.73,58.78,202.8,59.122,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 150}",1,3,98.43,98.029,,176.6857,5.6598,5.1758,9.1767,11.5713,15.7082,1673367552,167336.8,25298538.5,4714,150.0,,514030200,24.73,56.79,203.5,57.131,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 200}",1,1,98.67,98.409,,121.3944,8.2376,7.5137,13.6713,17.9686,27.0024,1673371648,167337.2,33347978.9,4714,200.0,,733010863,35.65,82.48,246.8,82.838,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 200}",1,2,98.67,98.409,,121.1427,8.2547,7.4993,13.7649,18.5445,26.0001,1673371648,167337.2,33347978.9,4714,200.0,,732995527,35.67,82.64,246.0,83.0,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 200}",1,3,98.67,98.409,,135.5432,7.3777,6.8529,11.5404,13.9442,16.9934,1672466432,167246.6,33347978.9,4714,200.0,,733000863,31.6,73.9,246.2,74.208,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 300}",1,1,98.84,98.704,,92.6348,10.7951,10.1275,16.3709,19.3102,25.0396,1673228288,167322.8,49240021.4,4714,300.0,,1209817240,44.72,108.06,334.5,108.41,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 300}",1,2,98.84,98.704,,91.599,10.9171,10.2596,16.5193,19.5935,26.1448,1673371648,167337.2,49240021.4,4714,300.0,,1209815659,45.33,109.16,333.5,109.613,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 300}",1,3,98.84,98.704,,91.62,10.9146,10.2357,16.5968,19.5931,24.8495,1673228288,167322.8,49240021.4,4714,300.0,,1209820455,44.86,109.27,334.5,109.589,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 500}",1,1,98.86,98.853,,56.0925,17.8277,16.9285,26.2161,30.0619,39.5599,1670602752,167060.3,80516422.9,4714,500.0,,2272201143,71.27,178.31,508.0,178.868,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 500}",1,2,98.86,98.853,,56.1629,17.8054,16.9161,26.0332,29.7691,38.7593,1672466432,167246.6,80516422.9,4714,500.0,,2272199957,71.21,178.05,507.0,178.499,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 500}",1,3,98.86,98.853,,56.0708,17.8346,16.9891,26.137,29.7886,35.9549,1671401472,167140.1,80516422.9,4714,500.0,,2272201206,71.04,178.34,507.0,178.852,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 750}",1,1,98.88,98.881,,38.5307,25.9534,24.8382,36.7569,42.9531,55.8118,1670696960,167069.7,119079824.6,4714,750.0,,3742150945,100.41,259.51,720.0,260.119,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 750}",1,2,98.88,98.881,,38.3895,26.0488,24.9778,36.691,42.1489,52.1316,1672372224,167237.2,119079824.6,4714,750.0,,3742379055,101.06,260.3,719.8,260.946,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 750}",1,3,98.88,98.881,,38.5195,25.9609,24.8483,36.6986,41.7621,50.6093,1673232384,167323.2,119079824.6,4714,750.0,,3742149047,100.13,259.43,720.5,260.09,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 1000}",1,1,98.88,98.889,,29.5594,33.8302,32.4942,47.041,53.2146,62.3923,1673363456,167336.3,157302132.7,4714,1000.0,,5323335482,126.84,337.98,932.2,338.825,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 1000}",1,2,98.88,98.889,,29.4621,33.9419,32.6391,46.9737,52.8506,64.3098,1670144000,167014.4,157302132.7,4714,1000.0,,5323300469,127.03,339.18,931.8,339.899,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
tapeann,sift10m,tape_int8,ram_capped_3gb,3221225472,"{""probes"": 1000}",1,3,98.88,98.889,,29.5347,33.8585,32.5675,47.0784,52.8518,64.3039,1673367552,167336.8,157302132.7,4714,1000.0,,5323331771,127.59,338.29,932.0,339.049,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 1}",1,1,,79.128,,709.4502563476562,1.4087578,,1.795,,7.377,1405493248,140549.3,73893.1,860,18.0403,,,1.27,0.85,629.9,14.835,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 1}",1,2,,79.128,,714.8932495117188,1.3979949999999999,,1.803,,6.793,1404690432,140469.0,73893.1,860,18.0403,,,1.31,0.9,629.7,14.768,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 1}",1,3,,79.128,,701.599609375,1.4245077000000002,,1.792,,9.412,1404608512,140460.9,73893.1,859,18.0403,,,1.33,0.84,629.6,14.998,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 2}",1,1,,80.444,,962.7664794921875,1.0378758000000001,,1.356,,5.057,1570316288,157031.6,90361.4,860,22.0609,,,1.31,0.91,630.0,11.05,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 2}",1,2,,80.444,,960.7611694335938,1.0400608,,1.354,,5.068,1568079872,156808.0,90361.4,860,22.0609,,,1.28,0.91,629.8,11.058,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 2}",1,3,,80.444,,774.1295166015625,1.2909860000000002,,3.218,,26.509,1570312192,157031.2,90361.4,860,22.0609,,,1.35,0.86,630.0,13.956,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 4}",1,1,,82.401,,1052.440185546875,0.9493855999999999,,1.256,,4.342,1918255104,191825.5,125155.3,860,30.5555,,,1.55,0.96,630.2,10.2,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 4}",1,2,,82.401,,1059.9854736328125,0.9426171000000001,,1.233,,4.146,1918255104,191825.5,125155.3,860,30.5555,,,1.5,1.0,629.1,10.114,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 10, ""W"": 4}",1,3,,82.401,,1059.026611328125,0.9434805,,1.238,,4.401,1918242816,191824.3,125155.3,860,30.5555,,,1.49,0.98,630.2,10.098,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 1}",1,1,,90.878,,464.4178161621094,2.1523827,,2.561,,63.18,1792126976,179212.7,112566.3,859,27.482,,,1.68,1.1,630.0,22.254,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 1}",1,2,,90.878,,464.9504089355469,2.1498876,,2.589,,33.132,1792393216,179239.3,112566.3,860,27.482,,,1.71,1.2,628.9,22.225,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 1}",1,3,,90.878,,466.5621337890625,2.1424843,,2.598,,31.679,1791766528,179176.7,112566.3,859,27.482,,,1.7,1.1,629.3,22.075,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 2}",1,1,,91.39,,701.2900390625,1.42513,,1.766,,5.955,1945780224,194578.0,127905.4,859,31.2269,,,1.63,1.07,629.1,14.967,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 2}",1,2,,91.39,,699.0177001953125,1.4297085,,1.766,,5.713,1945784320,194578.4,127905.4,860,31.2269,,,1.64,1.08,630.3,14.994,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 2}",1,3,,91.39,,681.4204711914062,1.466492,,1.849,,5.794,1945784320,194578.4,127905.4,860,31.2269,,,1.78,1.24,629.6,15.376,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
diskann,sift10m,diskann_fp32_pq64,ram_capped_3gb,3221225472,"{""L"": 20, ""W"": 4}",1,1,,92.312,,858.883544921875,1.1634877,,1.477,,5.159,2271174656,227117.5,160444.4,860,39.171,,,1.73,1.16,630.0,12.382,cf5264398f8c9d64bfbd2d8ad4aab44d73f0f0af
